calories,carbs,category,fat,nutrition,protein,rating,reviewCount,source,title,url
454,60.0,Dessert,21.0,"{'@type': 'NutritionInformation', 'calories': '454 calories', 'fatContent': '21 grams fat', 'saturatedFatContent': '13 grams saturated fat', 'carbohydrateContent': '60 grams carbohydrates', 'sugarContent': '38 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.8 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Ultimate plum & apple cobbler,https://www.bbcgoodfood.com/recipes/plum-apple-cobbler
864,46.0,"Brunch, Dinner, Lunch, Supper",59.0,"{'@type': 'NutritionInformation', 'calories': '864 calories', 'fatContent': '59 grams fat', 'saturatedFatContent': '32 grams saturated fat', 'carbohydrateContent': '46 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '36 grams protein', 'sodiumContent': '3.9 milligram of sodium'}",36.0,0.1,0.1,bbcgoodfood,"Potato, bacon & gruyère toastie",https://www.bbcgoodfood.com/recipes/potato-bacon-gruyere-toastie
840,71.0,"Dinner, Lunch, Snack, Supper",51.0,"{'@type': 'NutritionInformation', 'calories': '840 calories', 'fatContent': '51 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '71 grams carbohydrates', 'sugarContent': '10 grams sugar', 'fiberContent': '7 grams fiber', 'proteinContent': '20 grams protein', 'sodiumContent': '2.9 milligram of sodium'}",20.0,0.1,0.1,bbcgoodfood,Scampi po’ boys,https://www.bbcgoodfood.com/recipes/scampi-po-boys
513,39.0,"Breakfast, Brunch",26.0,"{'@type': 'NutritionInformation', 'calories': '513 calories', 'fatContent': '26 grams fat', 'saturatedFatContent': '13 grams saturated fat', 'carbohydrateContent': '39 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '29 grams protein', 'sodiumContent': '3.4 milligram of sodium'}",29.0,0.1,0.1,bbcgoodfood,"Bacon, brie and red onion baguettes",https://www.bbcgoodfood.com/recipes/bacon-brie-and-red-onion-baguettes
293,36.0,"Afternoon tea, Snack, Treat",14.0,"{'@type': 'NutritionInformation', 'calories': '293 calories', 'fatContent': '14 grams fat', 'saturatedFatContent': '7 grams saturated fat', 'carbohydrateContent': '36 grams carbohydrates', 'fiberContent': '2 grams fiber', 'proteinContent': '8 grams protein', 'sodiumContent': '2 milligram of sodium'}",8.0,0.1,0.1,bbcgoodfood,Mediterranean scones,https://www.bbcgoodfood.com/recipes/mediterranean-scones
382,38.0,"Afternoon tea, Buffet, Dessert, Treat",22.0,"{'@type': 'NutritionInformation', 'calories': '382 calories', 'fatContent': '22 grams fat', 'saturatedFatContent': '10 grams saturated fat', 'carbohydrateContent': '38 grams carbohydrates', 'sugarContent': '17 grams sugar', 'fiberContent': '2.7 grams fiber', 'proteinContent': '6 grams protein', 'sodiumContent': '0.5 milligram of sodium'}",6.0,0.1,0.1,bbcgoodfood,Black Forest tart,https://www.bbcgoodfood.com/recipes/black-forest-tart
473,50.0,"Lunch, Snack",20.0,"{'@type': 'NutritionInformation', 'calories': '473 calories', 'fatContent': '20 grams fat', 'saturatedFatContent': '11 grams saturated fat', 'carbohydrateContent': '50 grams carbohydrates', 'sugarContent': '14 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '24 grams protein', 'sodiumContent': '3.5 milligram of sodium'}",24.0,0.1,0.1,bbcgoodfood,"Brie, ham & fig jam toastie",https://www.bbcgoodfood.com/recipes/brie-ham-fig-jam-toastie
226,25.0,"Afternoon tea, Buffet, Side dish, Snack, Supper, Treat",11.0,"{'@type': 'NutritionInformation', 'calories': '226 calories', 'fatContent': '11 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '25 grams carbohydrates', 'sugarContent': '1 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '9 grams protein', 'sodiumContent': '0.9 milligram of sodium'}",9.0,0.1,0.1,bbcgoodfood,Wholemeal cheese & Marmite scones,https://www.bbcgoodfood.com/recipes/cheese-marmite-scones-0
858,63.0,Dessert,62.0,"{'@type': 'NutritionInformation', 'calories': '858 calories', 'fatContent': '62 grams fat', 'saturatedFatContent': '39 grams saturated fat', 'carbohydrateContent': '63 grams carbohydrates', 'sugarContent': '40 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '8 grams protein', 'sodiumContent': '0.7 milligram of sodium'}",8.0,0.1,0.1,bbcgoodfood,Simply stunning chocolate fridge cake,https://www.bbcgoodfood.com/recipes/simply-stunning-chocolate-fridge-cake
387,27.0,Dessert,28.0,"{'@type': 'NutritionInformation', 'calories': '387 calories', 'fatContent': '28 grams fat', 'saturatedFatContent': '18 grams saturated fat', 'carbohydrateContent': '27 grams carbohydrates', 'sugarContent': '23 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Coffee ice cream terrine,https://www.bbcgoodfood.com/recipes/coffee-ice-cream-terrine
283,44.0,"Afternoon tea, Dessert",10.0,"{'@type': 'NutritionInformation', 'calories': '283 calories', 'fatContent': '10 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '44 grams carbohydrates', 'sugarContent': '14 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '1.1 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Sugared scones,https://www.bbcgoodfood.com/recipes/sugared-scones
373,48.0,"Afternoon tea, Dessert",18.0,"{'@type': 'NutritionInformation', 'calories': '373 calories', 'fatContent': '18 grams fat', 'saturatedFatContent': '11 grams saturated fat', 'carbohydrateContent': '48 grams carbohydrates', 'sugarContent': '25 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.7 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Eton mess scones,https://www.bbcgoodfood.com/recipes/eton-mess-scones
433,72.0,Dessert,13.0,"{'@type': 'NutritionInformation', 'calories': '433 calories', 'fatContent': '13 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '72 grams carbohydrates', 'sugarContent': '45 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '6 grams protein', 'sodiumContent': '0.34 milligram of sodium'}",6.0,0.1,0.1,bbcgoodfood,Vegan trifle,https://www.bbcgoodfood.com/recipes/vegan-trifle
583,104.0,Dessert,18.0,"{'@type': 'NutritionInformation', 'calories': '583 calories', 'fatContent': '18 grams fat', 'saturatedFatContent': '10 grams saturated fat', 'carbohydrateContent': '104 grams carbohydrates', 'sugarContent': '71 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '7 grams protein', 'sodiumContent': '0.95 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Sticky chocolate pudding with marshmallows,https://www.bbcgoodfood.com/recipes/sticky-chocolate-pudding-marshmallows
378,31.0,"Breakfast, Brunch",20.0,"{'@type': 'NutritionInformation', 'calories': '378 calories', 'fatContent': '20 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '31 grams carbohydrates', 'sugarContent': '4 grams sugar', 'fiberContent': '0.3 grams fiber', 'proteinContent': '18 grams protein', 'sodiumContent': '2.4 milligram of sodium'}",18.0,0.1,0.1,bbcgoodfood,Bacon chapati,https://www.bbcgoodfood.com/recipes/bacon-chapati
471,48.0,"Afternoon tea, Treat",24.0,"{'@type': 'NutritionInformation', 'calories': '471 calories', 'fatContent': '24 grams fat', 'saturatedFatContent': '14 grams saturated fat', 'carbohydrateContent': '48 grams carbohydrates', 'sugarContent': '7 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '15 grams protein', 'sodiumContent': '2 milligram of sodium'}",15.0,0.1,0.1,bbcgoodfood,Cheese & chutney scones,https://www.bbcgoodfood.com/recipes/cheese-chutney-scones
61,4.0,Appetizers,4.0,"{'@type': 'NutritionInformation', 'calories': ' 61 calories', 'fatContent': '4g fat (2g saturated fat)', 'cholesterolContent': '23mg cholesterol', 'sodiumContent': '143mg sodium', 'carbohydrateContent': '4g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '3g protein. '}",3.0,4.928571,14.0,taste_of_home,Shrimp Tartlets,https://www.tasteofhome.com/recipes/shrimp-tartlets/
77,5.0,Side Dishes,6.0,"{'@type': 'NutritionInformation', 'calories': ' 77 calories', 'fatContent': '6g fat (1g saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '164mg sodium', 'carbohydrateContent': '5g carbohydrate (3g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '2g protein.  <B><b>Diabetic Exchanges</b>: </B>1 vegetable'}",2.0,5.0,3.0,taste_of_home,Fresh Asparagus with Pecans,https://www.tasteofhome.com/recipes/fresh-asparagus-with-pecans/
82,5.0,Appetizers,7.0,"{'@type': 'NutritionInformation', 'calories': ' 82 calories', 'fatContent': '7g fat (1g saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '85mg sodium', 'carbohydrateContent': '5g carbohydrate (1g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '1g protein.  <B><b>Diabetic Exchanges</b>: </B>1-1/2 fat.'}",1.0,5.0,24.0,taste_of_home,Avocado Salsa,https://www.tasteofhome.com/recipes/avocado-salsa/
33,6.0,Appetizers,0.0,"{'@type': 'NutritionInformation', 'calories': ' 33 calories', 'fatContent': '0 fat (0 saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '118mg sodium', 'carbohydrateContent': '6g carbohydrate (1g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '1g protein.  <B><b>Diabetic Exchanges</b>: </B>1/2 starch.'}",1.0,4.826087,23.0,taste_of_home,Corn 'n' Black Bean Salsa,https://www.tasteofhome.com/recipes/corn-n-black-bean-salsa/
49,11.0,Appetizers,0.0,"{'@type': 'NutritionInformation', 'calories': ' 49 calories', 'fatContent': '0 fat (0 saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '180mg sodium', 'carbohydrateContent': '11g carbohydrate (9g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '1g protein.  <B><b>Diabetic Exchanges</b>: </B>1/2 starch.'}",1.0,5.0,1.0,taste_of_home,Sweet & Smoky Salsa,https://www.tasteofhome.com/recipes/sweet-smoky-salsa/
51,4.0,Appetizers,3.0,"{'@type': 'NutritionInformation', 'calories': ' 51 calories', 'fatContent': '3g fat (1g saturated fat)', 'cholesterolContent': '6mg cholesterol', 'sodiumContent': '84mg sodium', 'carbohydrateContent': '4g carbohydrate (0 sugars', 'fiberContent': '0 fiber)', 'proteinContent': '2g protein. '}",2.0,4.8125,16.0,taste_of_home,Taco Pinwheels,https://www.tasteofhome.com/recipes/taco-pinwheels/
32,8.0,Appetizers,0.0,"{'@type': 'NutritionInformation', 'calories': ' 32 calories', 'fatContent': '0 fat (0 saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '42mg sodium', 'carbohydrateContent': '8g carbohydrate (7g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '1g protein. <b>Diabetic Exchanges</b>: 1/2 starch.'}",1.0,5.0,2.0,taste_of_home,Spicy Watermelon Salsa,https://www.tasteofhome.com/recipes/spicy-watermelon-salsa/
18,4.0,Appetizers,0.0,"{'@type': 'NutritionInformation', 'calories': ' 18 calories', 'fatContent': '0 fat (0 saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '131mg sodium', 'carbohydrateContent': '4g carbohydrate (2g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '1g protein. '}",1.0,5.0,6.0,taste_of_home,Chunky Salsa,https://www.tasteofhome.com/recipes/chunky-salsa/
23,5.0,Appetizers,0.0,"{'@type': 'NutritionInformation', 'calories': ' 23 calories', 'fatContent': '0 fat (0 saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '1mg sodium', 'carbohydrateContent': '5g carbohydrate (5g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '0 protein.  <B><b>Diabetic Exchanges</b>: </B>1/2 fruit.'}",0.0,5.0,1.0,taste_of_home,Quick Watermelon Salsa,https://www.tasteofhome.com/recipes/quick-watermelon-salsa/
56,6.0,Appetizers,3.0,"{'@type': 'NutritionInformation', 'calories': ' 56 calories', 'fatContent': '3g fat (2g saturated fat)', 'cholesterolContent': '7mg cholesterol', 'sodiumContent': '24mg sodium', 'carbohydrateContent': '6g carbohydrate (5g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '1g protein. '}",1.0,4.9,10.0,taste_of_home,Marshmallow Fruit Dip,https://www.tasteofhome.com/recipes/marshmallow-fruit-dip/
241,19.0,Appetizers,14.0,"{'@type': 'NutritionInformation', 'calories': ' 241 calories', 'fatContent': '14g fat (5g saturated fat)', 'cholesterolContent': '23mg cholesterol', 'sodiumContent': '423mg sodium', 'carbohydrateContent': '19g carbohydrate (0 sugars', 'fiberContent': '1g fiber)', 'proteinContent': '10g protein.'}",10.0,4.580247,81.0,taste_of_home,Wonton Mozzarella Sticks,https://www.tasteofhome.com/recipes/wonton-mozzarella-sticks/
223,21.0,Appetizers,11.0,"{'@type': 'NutritionInformation', 'calories': ' 223 calories', 'fatContent': '11g fat (5g saturated fat)', 'cholesterolContent': '25mg cholesterol', 'sodiumContent': '406mg sodium', 'carbohydrateContent': '21g carbohydrate (1g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '9g protein.'}",9.0,5.0,1.0,taste_of_home,Air-Fryer Quesadillas,https://www.tasteofhome.com/recipes/air-fryer-quesadillas/
130,2.0,Appetizers,12.0,"{'@type': 'NutritionInformation', 'calories': ' 130 calories', 'fatContent': '12g fat (4g saturated fat)', 'cholesterolContent': '17mg cholesterol', 'sodiumContent': '318mg sodium', 'carbohydrateContent': '2g carbohydrate (0 sugars', 'fiberContent': '0 fiber)', 'proteinContent': '4g protein. '}",4.0,5.0,2.0,taste_of_home,Meatballs with Chimichurri Sauce,https://www.tasteofhome.com/recipes/meatballs-with-chimichurri-sauce/
199,17.0,Appetizers,12.0,"{'@type': 'NutritionInformation', 'calories': ' 199 calories', 'fatContent': '12g fat (7g saturated fat)', 'cholesterolContent': '38mg cholesterol', 'sodiumContent': '314mg sodium', 'carbohydrateContent': '17g carbohydrate (6g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '7g protein. '}",7.0,4.875,24.0,taste_of_home,Hawaiian Cheese Bread,https://www.tasteofhome.com/recipes/hawaiian-cheese-bread/
97,0.0,Appetizers,9.0,"{'@type': 'NutritionInformation', 'calories': ' 97 calories', 'fatContent': '9g fat (2g saturated fat)', 'cholesterolContent': '21mg cholesterol', 'sodiumContent': '276mg sodium', 'carbohydrateContent': '0 carbohydrate (0 sugars', 'fiberContent': '0 fiber)', 'proteinContent': '4g protein. '}",4.0,4.928571,14.0,taste_of_home,Ham Salad Spread,https://www.tasteofhome.com/recipes/ham-salad-spread/
74,8.0,Appetizers,4.0,"{'@type': 'NutritionInformation', 'calories': ' 74 calories', 'fatContent': '4g fat (2g saturated fat)', 'cholesterolContent': '6mg cholesterol', 'sodiumContent': '191mg sodium', 'carbohydrateContent': '8g carbohydrate (5g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '2g protein.'}",2.0,4.730769,78.0,taste_of_home,Cranberry Sauce Meatballs,https://www.tasteofhome.com/recipes/cranberry-chili-meatballs/
135,2.0,Appetizers,13.0,"{'@type': 'NutritionInformation', 'calories': ' 135 calories', 'fatContent': '13g fat (3g saturated fat)', 'cholesterolContent': '17mg cholesterol', 'sodiumContent': '285mg sodium', 'carbohydrateContent': '2g carbohydrate (0 sugars', 'fiberContent': '0 fiber)', 'proteinContent': '3g protein. '}",3.0,5.0,1.0,taste_of_home,Lemon-Herb Olives with Goat Cheese,https://www.tasteofhome.com/recipes/lemon-herb-olives-with-goat-cheese/
86,8.0,Appetizers,4.0,"{'@type': 'NutritionInformation', 'calories': ' 86 calories', 'fatContent': '4g fat (1g saturated fat)', 'cholesterolContent': '15mg cholesterol', 'sodiumContent': '380mg sodium', 'carbohydrateContent': '8g carbohydrate (8g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '6g protein. '}",6.0,4.6666665,36.0,taste_of_home,Glazed Chicken Wings,https://www.tasteofhome.com/recipes/glazed-chicken-wings/
21,1.0,Appetizers,2.0,"{'@type': 'NutritionInformation', 'calories': ' 21 calories', 'fatContent': '2g fat (1g saturated fat)', 'cholesterolContent': '6mg cholesterol', 'sodiumContent': '40mg sodium', 'carbohydrateContent': '1g carbohydrate (0 sugars', 'fiberContent': '0 fiber)', 'proteinContent': '1g protein. '}",1.0,5.0,3.0,taste_of_home,Spanakopita Bites,https://www.tasteofhome.com/recipes/spanakopita-bites/
147,4.0,Appetizers,10.0,"{'@type': 'NutritionInformation', 'calories': ' 147 calories', 'fatContent': '10g fat (6g saturated fat)', 'cholesterolContent': '32mg cholesterol', 'sodiumContent': '461mg sodium', 'carbohydrateContent': '4g carbohydrate (3g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '11g protein. '}",11.0,5.0,1.0,taste_of_home,Chili con Queso Dip,https://www.tasteofhome.com/recipes/chili-con-queso-dip/
81,2.0,Appetizers,6.0,"{'@type': 'NutritionInformation', 'calories': ' 81 calories', 'fatContent': '6g fat (3g saturated fat)', 'cholesterolContent': '17mg cholesterol', 'sodiumContent': '252mg sodium', 'carbohydrateContent': '2g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '5g protein. '}",5.0,5.0,1.0,taste_of_home,Cheesy Sausage Dip,https://www.tasteofhome.com/recipes/cheesy-sausage-dip/
181,21.0,Side Dishes,10.0,"{'@type': 'NutritionInformation', 'calories': ' 181 calories', 'fatContent': '10g fat (6g saturated fat)', 'cholesterolContent': '22mg cholesterol', 'sodiumContent': '316mg sodium', 'carbohydrateContent': '21g carbohydrate (2g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '4g protein. '}",4.0,4.923077,13.0,taste_of_home,Grandpa's Party Potatoes,https://www.tasteofhome.com/recipes/grandpa-s-party-potatoes/
225,27.0,Side Dishes,13.0,"{'@type': 'NutritionInformation', 'calories': ' 225 calories', 'fatContent': '13g fat (8g saturated fat)', 'cholesterolContent': '31mg cholesterol', 'sodiumContent': '265mg sodium', 'carbohydrateContent': '27g carbohydrate (9g sugars', 'fiberContent': '3g fiber)', 'proteinContent': '5g protein. '}",5.0,4.8,10.0,taste_of_home,Easy Grilled Corn with Chipotle-Lime Butter,https://www.tasteofhome.com/recipes/easy-grilled-corn-with-chipotle-lime-butter/
113,18.0,Side Dishes,5.0,"{'@type': 'NutritionInformation', 'calories': ' 113 calories', 'fatContent': '5g fat (1g saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '310mg sodium', 'carbohydrateContent': '18g carbohydrate (3g sugars', 'fiberContent': '3g fiber)', 'proteinContent': '3g protein.  <B><b>Diabetic Exchanges</b>: </B>1 starch'}",3.0,5.0,3.0,taste_of_home,Spiced Grilled Corn,https://www.tasteofhome.com/recipes/spiced-grilled-corn/
56,7.0,Side Dishes,3.0,"{'@type': 'NutritionInformation', 'calories': ' 56 calories', 'fatContent': '3g fat (2g saturated fat)', 'cholesterolContent': '8mg cholesterol', 'sodiumContent': '109mg sodium', 'carbohydrateContent': '7g carbohydrate (3g sugars', 'fiberContent': '3g fiber)', 'proteinContent': '2g protein.  <B><b>Diabetic Exchanges</b>: </B>1 vegetable'}",2.0,5.0,3.0,taste_of_home,Grilled Cajun Green Beans,https://www.tasteofhome.com/recipes/grilled-cajun-green-beans/
174,22.0,Appetizers,9.0,"{'@type': 'NutritionInformation', 'calories': ' 174 calories', 'fatContent': '9g fat (5g saturated fat)', 'cholesterolContent': '20mg cholesterol', 'sodiumContent': '120mg sodium', 'carbohydrateContent': '22g carbohydrate (21g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '1g protein.'}",1.0,4.7021275,47.0,taste_of_home,Apple Brickle Dip,https://www.tasteofhome.com/recipes/apple-brickle-dip/
95,8.0,Side Dishes,7.0,"{'@type': 'NutritionInformation', 'calories': ' 95 calories', 'fatContent': '7g fat (1g saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '276mg sodium', 'carbohydrateContent': '8g carbohydrate (3g sugars', 'fiberContent': '3g fiber)', 'proteinContent': '2g protein. <B><b>Diabetic Exchanges</b>: </B> 1 vegetable'}",2.0,5.0,2.0,taste_of_home,Green Beans in Red Pepper Sauce,https://www.tasteofhome.com/recipes/green-beans-in-red-pepper-sauce/
297,43.0,Side Dishes,11.0,"{'@type': 'NutritionInformation', 'calories': ' 297 calories', 'fatContent': '11g fat (4g saturated fat)', 'cholesterolContent': '15mg cholesterol', 'sodiumContent': '920mg sodium', 'carbohydrateContent': '43g carbohydrate (23g sugars', 'fiberContent': '8g fiber)', 'proteinContent': '10g protein. '}",10.0,5.0,1.0,taste_of_home,Four-Bean Medley,https://www.tasteofhome.com/recipes/four-bean-medley/
168,17.0,Appetizers,6.0,"{'@type': 'NutritionInformation', 'calories': ' 168 calories', 'fatContent': '6g fat (2g saturated fat)', 'cholesterolContent': '65mg cholesterol', 'sodiumContent': '336mg sodium', 'carbohydrateContent': '17g carbohydrate (1g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '12g protein.'}",12.0,5.0,2.0,taste_of_home,Air-Fryer Taquitos,https://www.tasteofhome.com/recipes/air-fryer-taquitos/
48,1.0,Appetizers,4.0,"{'@type': 'NutritionInformation', 'calories': ' 48 calories', 'fatContent': '4g fat (2g saturated fat)', 'cholesterolContent': '14mg cholesterol', 'sodiumContent': '68mg sodium', 'carbohydrateContent': '1g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '1g protein. '}",1.0,5.0,3.0,taste_of_home,Broccoli & Chive Stuffed Mini Peppers,https://www.tasteofhome.com/recipes/broccoli-chive-stuffed-mini-peppers/
269,42.0,Side Dishes,8.0,"{'@type': 'NutritionInformation', 'calories': ' 269 calories', 'fatContent': '8g fat (2g saturated fat)', 'cholesterolContent': '19mg cholesterol', 'sodiumContent': '708mg sodium', 'carbohydrateContent': '42g carbohydrate (21g sugars', 'fiberContent': '7g fiber)', 'proteinContent': '13g protein. '}",13.0,5.0,38.0,taste_of_home,Three-Bean Baked Beans,https://www.tasteofhome.com/recipes/three-bean-baked-beans/
76,11.0,Side Dishes,1.0,"{'@type': 'NutritionInformation', 'calories': ' 76 calories', 'fatContent': '1g fat (0 saturated fat)', 'cholesterolContent': '8mg cholesterol', 'sodiumContent': '476mg sodium', 'carbohydrateContent': '11g carbohydrate (2g sugars', 'fiberContent': '3g fiber)', 'proteinContent': '7g protein. <B><b>Diabetic Exchanges</b>: </B> 1 starch.'}",7.0,5.0,2.0,taste_of_home,Pressure-Cooker Black-Eyed Peas with Ham,https://www.tasteofhome.com/recipes/pressure-cooker-black-eyed-peas-with-ham/
217,20.0,Side Dishes,13.0,"{'@type': 'NutritionInformation', 'calories': ' 217 calories', 'fatContent': '13g fat (10g saturated fat)', 'cholesterolContent': '69mg cholesterol', 'sodiumContent': '421mg sodium', 'carbohydrateContent': '20g carbohydrate (3g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '6g protein. '}",6.0,5.0,1.0,taste_of_home,Harissa Sweet Potato Fritters,https://www.tasteofhome.com/recipes/harissa-sweet-potato-fritters/
152,25.0,Side Dishes,4.0,"{'@type': 'NutritionInformation', 'calories': ' 152 calories', 'fatContent': '4g fat (2g saturated fat)', 'cholesterolContent': '32mg cholesterol', 'sodiumContent': '128mg sodium', 'carbohydrateContent': '25g carbohydrate (7g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '4g protein. '}",4.0,4.8095236,21.0,taste_of_home,Banana Yeast Bread,https://www.tasteofhome.com/recipes/banana-yeast-bread/
60,4.0,Appetizers,4.0,"{'@type': 'NutritionInformation', 'calories': ' 60 calories', 'fatContent': '4g fat (1g saturated fat)', 'cholesterolContent': '5mg cholesterol', 'sodiumContent': '210mg sodium', 'carbohydrateContent': '4g carbohydrate (1g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '3g protein. <B><b>Diabetic Exchanges</b>: </B> 1/2 starch'}",3.0,5.0,2.0,taste_of_home,9-Layer Greek Dip,https://www.tasteofhome.com/recipes/9-layer-greek-dip/
204,24.0,Side Dishes,11.0,"{'@type': 'NutritionInformation', 'calories': ' 204 calories', 'fatContent': '11g fat (2g saturated fat)', 'cholesterolContent': '7mg cholesterol', 'sodiumContent': '375mg sodium', 'carbohydrateContent': '24g carbohydrate (15g sugars', 'fiberContent': '5g fiber)', 'proteinContent': '6g protein. '}",6.0,5.0,2.0,taste_of_home,Celebration Brussels Sprouts,https://www.tasteofhome.com/recipes/celebration-brussels-sprouts/
74,11.0,Appetizers,3.0,"{'@type': 'NutritionInformation', 'calories': ' 74 calories', 'fatContent': '3g fat (1g saturated fat)', 'cholesterolContent': '3mg cholesterol', 'sodiumContent': '62mg sodium', 'carbohydrateContent': '11g carbohydrate (5g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '1g protein.'}",1.0,4.75,16.0,taste_of_home,Apple Pie Tartlets,https://www.tasteofhome.com/recipes/apple-pie-tartlets/
86,10.0,Appetizers,4.0,"{'@type': 'NutritionInformation', 'calories': ' 86 calories', 'fatContent': '4g fat (1g saturated fat)', 'cholesterolContent': '4mg cholesterol', 'sodiumContent': '112mg sodium', 'carbohydrateContent': '10g carbohydrate (0 sugars', 'fiberContent': '1g fiber)', 'proteinContent': '2g protein. '}",2.0,5.0,3.0,taste_of_home,Miniature Shepherd's Pies,https://www.tasteofhome.com/recipes/miniature-shepherd-s-pies/
271,19.0,Side Dishes,19.0,"{'@type': 'NutritionInformation', 'calories': ' 271 calories', 'fatContent': '19g fat (11g saturated fat)', 'cholesterolContent': '52mg cholesterol', 'sodiumContent': '375mg sodium', 'carbohydrateContent': '19g carbohydrate (3g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '7g protein. '}",7.0,5.0,1.0,taste_of_home,Holiday Potato Bake,https://www.tasteofhome.com/recipes/holiday-potato-bake/
184,30.0,Side Dishes,4.0,"{'@type': 'NutritionInformation', 'calories': ' 184 calories', 'fatContent': '4g fat (3g saturated fat)', 'cholesterolContent': '10mg cholesterol', 'sodiumContent': '249mg sodium', 'carbohydrateContent': '30g carbohydrate (1g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '6g protein.  <B><b>Diabetic Exchanges</b>: </B>2 starch'}",6.0,4.8,10.0,taste_of_home,Lemon Pasta with Spinach,https://www.tasteofhome.com/recipes/lemon-pasta-with-spinach/
218,31.0,Side Dishes,9.0,"{'@type': 'NutritionInformation', 'calories': ' 218 calories', 'fatContent': '9g fat (6g saturated fat)', 'cholesterolContent': '6mg cholesterol', 'sodiumContent': '174mg sodium', 'carbohydrateContent': '31g carbohydrate (24g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '3g protein. '}",3.0,4.672131,61.0,taste_of_home,Candy Bar Apple Salad,https://www.tasteofhome.com/recipes/candy-bar-apple-salad/
225,26.0,Side Dishes,15.0,"{'@type': 'NutritionInformation', 'calories': ' 225 calories', 'fatContent': '15g fat (2g saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '52mg sodium', 'carbohydrateContent': '26g carbohydrate (19g sugars', 'fiberContent': '4g fiber)', 'proteinContent': '2g protein. <b>Diabetic Exchanges</b>: 3 fat'}",2.0,5.0,1.0,taste_of_home,Apple Matchstick Salad,https://www.tasteofhome.com/recipes/apple-matchstick-salad/
